_id,Produto,Categoria do Produto,Preço,Frete,Data da Compra,Vendedor,Local da compra,Avaliação da compra,Tipo de pagamento,Quantidade de parcelas,latitude,longitude
6773fa687b2a9017c1320762,Cama box,moveis,705.25,38.4922886554,2023-01-21,Felipe Santos,PR,5,cartao_credito,3,-24.89,-51.55
6773fa687b2a9017c1320763,Pandeiro,instrumentos musicais,120.12,6.9271331557,2023-01-21,Camila Ribeiro,SC,5,cartao_credito,1,-27.45,-50.95
6773fa687b2a9017c1320764,Headset,eletronicos,219.16,9.2540497446,2023-01-21,João Souza,RJ,4,cartao_credito,1,-22.25,-42.66
6773fa687b2a9017c1320765,Faqueiro,utilidades domesticas,76.1,4.739108211,2023-01-21,Bianca Santos,CE,5,cartao_credito,3,-5.2,-39.53
6773fa687b2a9017c1320766,Lavadora de roupas,eletrodomesticos,1851.54,98.8720607289,2023-01-21,Bianca Santos,SP,3,cartao_credito,10,-22.19,-48.79
6773fa687b2a9017c1320767,Mochila,esporte e lazer,145.23,5.3174996559,2023-01-21,Mariana Ferreira,SP,5,cartao_credito,20,-22.19,-48.79
6773fa687b2a9017c132076d,Poltrona,moveis,266.58,14.4833598319,2021-02-21,Mariana Ferreira,MG,5,cartao_credito,1,-18.1,-44.38
6773fa687b2a9017c132076e,Mesa de jantar,moveis,291.53,16.4115106351,2021-02-21,Lucas Oliveira,PR,1,boleto,1,-24.89,-51.55
6773fa687b2a9017c132076f,Smart TV,eletronicos,1933.7,100.5481467162,2021-02-21,Juliana Costa,SP,1,boleto,1,-22.19,-48.79
6773fa687b2a9017c1320770,Cama box,moveis,944.77,51.1945754254,2021-02-21,Mariana Ferreira,SP,4,cartao_credito,3,-22.19,-48.79
6773fa687b2a9017c1320771,Bola de basquete,esporte e lazer,76.69,4.3666376942,2021-02-21,Beatriz Moraes,PE,5,cartao_credito,10,-8.38,-37.86
6773fa687b2a9017c1320772,Guitarra,instrumentos musicais,1163.5,62.8412898973,2021-02-21,Beatriz Moraes,BA,3,cartao_credito,4,-13.29,-41.71
6773fa687b2a9017c1320773,Pandeiro,instrumentos musicais,129.42,4.4756647188,2022-02-21,Bianca Santos,RJ,5,cartao_credito,1,-22.25,-42.66
6773fa687b2a9017c1320774,Secadora de roupas,eletrodomesticos,1000.11,50.8372878318,2022-02-21,Larissa Alves,RS,5,boleto,1,-30.17,-53.5
6773fa687b2a9017c1320775,Fone de ouvido,eletronicos,65.34,3.7679352431,2022-02-21,Beatriz Moraes,RJ,3,cartao_credito,1,-22.25,-42.66
6773fa687b2a9017c1320776,Mesa de jantar,moveis,282.5,15.3254010347,2022-02-21,Larissa Alves,RJ,1,cartao_credito,6,-22.25,-42.66
6773fa687b2a9017c1320777,Carrinho controle remoto,brinquedos,104.98,13.3918787954,2023-02-21,Camila Ribeiro,MG,5,cartao_credito,2,-18.1,-44.38
6773fa687b2a9017c1320778,Bicicleta,esporte e lazer,653.15,32.3627116275,2023-02-21,Thiago Silva,PE,5,cartao_credito,1,-8.38,-37.86
6773fa687b2a9017c1320779,Fone de ouvido,eletronicos,182.69,10.4147050453,2023-02-21,Pedro Gomes,MS,5,cartao_credito,2,-20.51,-54.54
6773fa687b2a9017c132077a,Micro-ondas,eletrodomesticos,693.44,37.2067197613,2023-02-21,Rafael Costa,SP,5,cartao_credito,8,-22.19,-48.79
6773fa687b2a9017c132077b,Lavadora de roupas,eletrodomesticos,1650.41,85.4638064668,2023-02-21,Thiago Silva,SP,3,boleto,1,-22.19,-48.79
6773fa687b2a9017c132077c,Copo térmico,esporte e lazer,41.29,3.1384161152,2023-02-21,Larissa Alves,MG,3,cartao_credito,1,-18.1,-44.38
6773fa687b2a9017c1320787,Celular Plus X42,eletronicos,2571.0,134.4824544605,2021-03-21,Mariana Ferreira,RJ,4,boleto,1,-22.25,-42.66
6773fa687b2a9017c1320788,Jogo de tabuleiro,brinquedos,317.5,14.4903588982,2021-03-21,Bianca Santos,RJ,1,cartao_credito,10,-22.25,-42.66
6773fa687b2a9017c1320789,Corda de pular,esporte e lazer,15.37,0.0,2021-03-21,Juliana Costa,SP,4,cartao_credito,1,-22.19,-48.79
6773fa687b2a9017c132078a,Smart TV,eletronicos,2344.16,125.1082446326,2021-03-21,Isabella Pereira,SP,5,cartao_credito,1,-22.19,-48.79
6773fa687b2a9017c132078b,Sofá retrátil,moveis,998.04,53.6737320179,2021-03-21,Pedro Gomes,ES,1,cartao_credito,1,-19.19,-40.34
6773fa687b2a9017c132078c,Assistente virtual,eletronicos,204.58,11.1763954495,2021-03-21,Thiago Silva,BA,1,cupom,1,-13.29,-41.71
6773fa687b2a9017c132078d,Lava louças,eletrodomesticos,1777.73,92.2432134369,2021-03-21,Rafael Costa,SP,3,cartao_credito,1,-22.19,-48.79
6773fa687b2a9017c132078e,Carrinho controle remoto,brinquedos,104.0,3.1221261924,2021-03-21,Bianca Santos,PR,5,boleto,1,-24.89,-51.55
6773fa687b2a9017c132078f,Cadeira de escritório,moveis,658.04,32.6230894164,2021-03-21,Mariana Ferreira,SP,5,cartao_debito,1,-22.19,-48.79
6773fa687b2a9017c1320790,Carrinho controle remoto,brinquedos,76.46,4.9596801524,2022-03-21,Felipe Santos,RS,5,cartao_credito,5,-30.17,-53.5
6773fa687b2a9017c1320791,Geladeira,eletrodomesticos,3390.15,178.0997276266,2022-03-21,Rafael Costa,RJ,5,cartao_credito,4,-22.25,-42.66
6773fa687b2a9017c1320792,Violão,instrumentos musicais,510.12,28.5614706997,2022-03-21,Juliana Costa,SP,3,cartao_credito,1,-22.19,-48.79
6773fa687b2a9017c1320793,Impressora,eletronicos,456.6,27.4763926856,2022-03-21,Larissa Alves,PR,5,cartao_credito,1,-24.89,-51.55
6773fa687b2a9017c1320794,Cadeira de escritório,moveis,682.85,33.9441472779,2022-03-21,Rafael Costa,RJ,4,cartao_credito,3,-22.25,-42.66
6773fa687b2a9017c1320795,Cama king,moveis,779.05,39.0665078695,2022-03-21,João Souza,SP,4,cartao_credito,1,-22.19,-48.79
6773fa687b2a9017c1320796,Assistente virtual,eletronicos,369.41,19.9530970743,2022-03-21,Bruno Rodrigues,PB,5,cartao_credito,3,-7.28,-36.72
6773fa687b2a9017c1320797,Carrinho controle remoto,brinquedos,80.21,1.8553802623,2023-03-21,Larissa Alves,SP,3,cartao_credito,3,-22.19,-48.79
6773fa687b2a9017c1320798,Bateria,instrumentos musicais,1460.79,75.3671119204,2023-03-21,Thiago Silva,RJ,3,cartao_debito,1,-22.25,-42.66
6773fa687b2a9017c1320799,Cadeira de escritório,moveis,685.84,37.0500212415,2023-03-21,Larissa Alves,RJ,3,cartao_credito,2,-22.25,-42.66
6773fa687b2a9017c132079a,Cama king,moveis,650.7,32.2322564981,2023-03-21,Thiago Silva,SP,4,cartao_credito,1,-22.19,-48.79
6773fa687b2a9017c132079b,Kit banquetas,moveis,441.44,24.1923641208,2023-03-21,Beatriz Moraes,SP,5,boleto,1,-22.19,-48.79
6773fa687b2a9017c132079c,Modelagem preditiva,livros,108.98,6.3339616693,2023-03-21,Larissa Alves,SP,5,cartao_credito,5,-22.19,-48.79
6773fa687b2a9017c132079d,Fogão,eletrodomesticos,1074.21,54.7828899091,2023-03-21,Lucas Oliveira,SP,3,cupom,1,-22.19,-48.79
6773fa687b2a9017c132079e,Carrinho controle remoto,brinquedos,110.56,6.4132523804,2023-03-21,Larissa Alves,SP,5,cartao_credito,4,-22.19,-48.79
6773fa687b2a9017c132079f,Guitarra,instrumentos musicais,927.3,49.659061216,2023-03-21,Isabella Pereira,SP,1,cupom,1,-22.19,-48.79
6773fa687b2a9017c13207a0,Ciência de dados com python,livros,83.87,2.0502642516,2023-03-21,Rafael Costa,SC,1,cartao_credito,10,-27.45,-50.95
6773fa687b2a9017c13207a1,Blocos de montar,brinquedos,52.94,3.7073109101,2023-03-21,João Souza,SC,4,boleto,1,-27.45,-50.95
6773fa687b2a9017c13207a2,Cômoda,moveis,403.97,21.7933131039,2023-03-21,Rafael Costa,SP,1,cartao_credito,1,-22.19,-48.79
6773fa687b2a9017c13207a3,Fone de ouvido,eletronicos,87.67,6.0672790998,2023-03-21,Larissa Alves,SP,5,cartao_credito,2,-22.19,-48.79
6773fa687b2a9017c13207ae,Bola de basquete,esporte e lazer,94.0,2.5896562764,2021-04-21,Beatriz Moraes,MG,4,cartao_credito,2,-18.1,-44.38
6773fa687b2a9017c13207af,Geladeira,eletrodomesticos,2460.52,128.5997268289,2021-04-21,Larissa Alves,SP,5,cartao_credito,2,-22.19,-48.79
6773fa687b2a9017c13207b0,Celular Plus X42,eletronicos,1898.65,101.6285051195,2021-04-21,Bianca Santos,SP,1,cartao_credito,2,-22.19,-48.79
6773fa687b2a9017c13207b1,Modelagem preditiva,livros,61.02,3.5322573359,2021-04-21,Isabella Pereira,SP,4,cartao_credito,1,-22.19,-48.79
6773fa687b2a9017c13207b2,Pandeiro,instrumentos musicais,116.01,6.7034484846,2021-04-21,Larissa Alves,SP,1,cartao_credito,8,-22.19,-48.79
6773fa687b2a9017c13207b3,Poltrona,moveis,258.7,14.7148445581,2021-04-21,Felipe Santos,MG,5,cartao_credito,1,-18.1,-44.38
6773fa687b2a9017c13207b4,Smartwatch,eletronicos,293.47,13.2108336902,2021-04-21,Felipe Santos,PI,1,cartao_credito,2,-6.6,-42.28
6773fa687b2a9017c13207b5,Lava louças,eletrodomesticos,1664.88,86.2342904352,2021-04-21,Thiago Silva,PE,5,cartao_credito,1,-8.38,-37.86
6773fa687b2a9017c13207b6,Violão,instrumentos musicais,587.33,31.8046600994,2021-04-21,Juliana Costa,MS,5,cartao_credito,4,-20.51,-54.54
6773fa687b2a9017c13207b7,Assistente virtual,eletronicos,294.89,16.2282703414,2022-04-21,Isabella Pereira,SP,3,boleto,1,-22.19,-48.79
6773fa687b2a9017c13207b8,Celular Plus X42,eletronicos,2965.72,155.5001069834,2022-04-21,João Souza,RJ,5,cartao_credito,2,-22.25,-42.66
6773fa687b2a9017c13207b9,Bicicleta,esporte e lazer,685.95,36.8078997942,2022-04-21,Larissa Alves,RJ,3,cartao_credito,10,-22.25,-42.66
6773fa687b2a9017c13207ba,Mesa de centro,moveis,214.18,8.9888797265,2022-04-21,Felipe Santos,DF,5,cartao_credito,2,-15.83,-47.86
6773fa687b2a9017c13207bb,Bateria,instrumentos musicais,654.53,35.1348793183,2022-04-21,Bianca Santos,TO,4,cartao_credito,1,-9.46,-48.26
6773fa687b2a9017c13207bc,Blocos de montar,brinquedos,41.11,0.0,2022-04-21,João Souza,DF,2,boleto,1,-15.83,-47.86
6773fa687b2a9017c13207bd,Pandeiro,instrumentos musicais,74.13,4.2359762992,2022-04-21,Felipe Santos,ES,1,boleto,1,-19.19,-40.34
6773fa687b2a9017c13207be,Cama box,moveis,616.9,30.4325081821,2022-04-21,Beatriz Moraes,BA,4,cartao_credito,1,-13.29,-41.71
6773fa687b2a9017c13207bf,Mesa de jantar,moveis,421.05,28.7992601768,2022-04-21,Mariana Ferreira,BA,1,cartao_credito,10,-13.29,-41.71
6773fa687b2a9017c13207c0,Jogo de copos,utilidades domesticas,53.09,3.357987309,2022-04-21,Camila Ribeiro,SP,1,cartao_credito,1,-22.19,-48.79
6773fa687b2a9017c13207c1,Mesa de jantar,moveis,267.81,11.8445158858,2022-04-21,Bruno Rodrigues,SP,2,cartao_credito,1,-22.19,-48.79
6773fa687b2a9017c13207c2,Lava louças,eletrodomesticos,1504.4,77.6892132239,2022-04-21,Juliana Costa,MS,5,cartao_credito,3,-20.51,-54.54
6773fa687b2a9017c13207cb,Iniciando em programação,livros,74.13,4.2303253958,2021-05-21,Felipe Santos,RS,5,boleto,1,-30.17,-53.5
6773fa687b2a9017c13207cc,Smartwatch,eletronicos,258.24,11.3349421762,2021-05-21,João Souza,MG,4,boleto,1,-18.1,-44.38
6773fa687b2a9017c13207cd,Celular ABXY,eletronicos,1468.8,75.793620323,2021-05-21,Mariana Ferreira,RJ,5,cartao_credito,10,-22.25,-42.66
6773fa687b2a9017c13207ce,Mesa de centro,moveis,194.17,7.9234074246,2021-05-21,Bruno Rodrigues,RJ,1,cartao_credito,1,-22.25,-42.66
6773fa687b2a9017c13207cf,Xadrez de madeira,brinquedos,40.32,5.3107350239,2021-05-21,Bianca Santos,RJ,5,cartao_credito,1,-22.25,-42.66
6773fa687b2a9017c13207d0,Headset,eletronicos,110.52,3.4692965776,2021-05-21,Isabella Pereira,SP,5,cartao_credito,2,-22.19,-48.79
6773fa687b2a9017c13207d1,Bateria,instrumentos musicais,732.24,39.5206816516,2021-05-21,Felipe Santos,SP,5,boleto,1,-22.19,-48.79
6773fa687b2a9017c13207d2,Poltrona,moveis,388.05,21.1935996141,2021-05-21,Bianca Santos,DF,1,cartao_credito,10,-15.83,-47.86
6773fa687b2a9017c13207d3,Bola de vôlei,esporte e lazer,56.93,0.0,2022-05-21,João Souza,SP,3,boleto,1,-22.19,-48.79
6773fa687b2a9017c13207d4,Jogo de panelas,utilidades domesticas,287.94,15.8630432854,2022-05-21,Bianca Santos,SP,5,boleto,1,-22.19,-48.79
6773fa687b2a9017c13207d5,Mesa de centro,moveis,193.23,10.5776929984,2022-05-21,Felipe Santos,DF,5,cartao_credito,3,-15.83,-47.86
6773fa687b2a9017c13207d6,Smart TV,eletronicos,2443.13,127.6737616451,2022-05-21,João Souza,SP,1,boleto,1,-22.19,-48.79
6773fa687b2a9017c13207d7,Boneca bebê,brinquedos,56.4,6.1669466488,2022-05-21,Pedro Gomes,RJ,4,cartao_credito,2,-22.25,-42.66
6773fa687b2a9017c13207d8,TV Led UHD 4K,eletronicos,3927.96,216.7076333964,2022-05-21,Thiago Silva,RJ,4,cartao_credito,5,-22.25,-42.66
6773fa687b2a9017c13207d9,Cama king,moveis,829.47,44.4499080281,2022-05-21,Larissa Alves,GO,5,cartao_credito,1,-15.98,-49.86
6773fa687b2a9017c13207da,Cômoda,moveis,336.21,15.486610111,2022-05-21,Pedro Gomes,PR,5,cartao_credito,5,-24.89,-51.55
6773fa687b2a9017c13207e7,Mesa de centro,moveis,284.82,15.4489340552,2021-06-21,Mariana Ferreira,RJ,5,cupom,1,-22.25,-42.66
6773fa687b2a9017c13207e8,Lava louças,eletrodomesticos,1824.08,94.7112114974,2021-06-21,Thiago Silva,SP,4,cartao_credito,10,-22.19,-48.79
6773fa687b2a9017c13207e9,Impressora,eletronicos,310.71,17.075477284,2022-06-21,Juliana Costa,MG,5,cartao_credito,1,-18.1,-44.38
6773fa687b2a9017c13207ea,Fogão,eletrodomesticos,1228.03,62.9733421564,2022-06-21,Camila Ribeiro,MG,5,cupom,1,-18.1,-44.38
6773fa687b2a9017c13207eb,Cadeira de escritório,moveis,573.75,28.1349004948,2022-06-21,Bianca Santos,MG,4,cartao_credito,8,-18.1,-44.38
6773fa687b2a9017c13207ec,Corda de pular,esporte e lazer,24.54,9.1086907914,2022-06-21,Bianca Santos,SP,5,boleto,1,-22.19,-48.79
6773fa687b2a9017c13207ed,Pandeiro,instrumentos musicais,128.35,4.4186904378,2022-06-21,Camila Ribeiro,SP,5,cartao_credito,2,-22.19,-48.79
6773fa687b2a9017c13207ee,Faqueiro,utilidades domesticas,62.64,0.0,2022-06-21,Bruno Rodrigues,SP,1,cartao_credito,1,-22.19,-48.79
6773fa687b2a9017c13207ef,Jogo de copos,utilidades domesticas,48.07,3.0906874112,2022-06-21,Camila Ribeiro,SC,5,cartao_credito,1,-27.45,-50.95
6773fa687b2a9017c13207f0,Bicicleta,esporte e lazer,936.92,47.4726104328,2022-06-21,Lucas Oliveira,BA,5,cartao_credito,7,-13.29,-41.71
6773fa687b2a9017c13207f1,Xadrez de madeira,brinquedos,44.39,2.8947384821,2022-06-21,João Souza,RJ,3,boleto,1,-22.25,-42.66
6773fa687b2a9017c13207fd,Guarda roupas,moveis,616.37,30.4042872766,2021-07-21,Isabella Pereira,GO,4,cartao_credito,1,-15.98,-49.86
6773fa687b2a9017c13207fe,Jogo de copos,utilidades domesticas,54.41,0.0,2021-07-21,Thiago Silva,SP,3,cartao_credito,1,-22.19,-48.79
6773fa687b2a9017c13207ff,Bola de vôlei,esporte e lazer,62.24,3.8451972821,2021-07-21,Camila Ribeiro,SP,4,cartao_credito,2,-22.19,-48.79
6773fa687b2a9017c1320800,Cama king,moveis,1186.14,63.6894911372,2021-07-21,Isabella Pereira,RJ,5,cartao_credito,1,-22.25,-42.66
6773fa687b2a9017c1320801,Modelagem preditiva,livros,76.8,1.673808021,2021-07-21,Thiago Silva,RJ,5,cupom,1,-22.25,-42.66
6773fa687b2a9017c1320802,Cama box,moveis,831.8,47.4546639326,2021-07-21,João Souza,MG,4,cartao_credito,4,-18.1,-44.38
6773fa687b2a9017c1320803,Mesa de jantar,moveis,425.83,22.9572923402,2021-07-21,Juliana Costa,MS,5,boleto,1,-20.51,-54.54
6773fa687b2a9017c1320804,Lava louças,eletrodomesticos,1966.4,104.9880101837,2021-07-21,Beatriz Moraes,MG,5,cartao_credito,2,-18.1,-44.38
6773fa687b2a9017c1320805,Violão,instrumentos musicais,581.56,28.5507594991,2021-07-21,Beatriz Moraes,SP,1,cartao_credito,7,-22.19,-48.79
6773fa687b2a9017c1320806,Celular Plus X42,eletronicos,2228.36,119.3404783441,2021-07-21,João Souza,PE,5,boleto,1,-8.38,-37.86
6773fa687b2a9017c1320807,Micro-ondas,eletrodomesticos,1057.97,53.9181587655,2021-07-21,Bianca Santos,SC,3,boleto,1,-27.45,-50.95
6773fa687b2a9017c1320808,Lava louças,eletrodomesticos,1838.73,95.4912799243,2021-07-21,Felipe Santos,RS,5,cartao_credito,10,-30.17,-53.5
6773fa687b2a9017c1320809,Cômoda,moveis,365.07,19.9699837472,2021-07-21,João Souza,SP,5,cartao_credito,1,-22.19,-48.79
6773fa687b2a9017c132080a,Jogo de copos,utilidades domesticas,34.66,0.0,2022-07-21,Isabella Pereira,BA,1,cartao_credito,1,-13.29,-41.71
6773fa687b2a9017c132080b,Mochila,esporte e lazer,121.07,6.7297391813,2022-07-21,Beatriz Moraes,PR,4,cartao_credito,1,-24.89,-51.55
6773fa687b2a9017c132080c,Guarda roupas,moveis,693.11,34.4904614117,2022-07-21,João Souza,MG,5,cartao_credito,8,-18.1,-44.38
6773fa687b2a9017c132080d,Guitarra,instrumentos musicais,1105.73,59.4079005429,2022-07-21,Felipe Santos,PE,1,boleto,1,-8.38,-37.86
6773fa687b2a9017c132081b,Secadora de roupas,eletrodomesticos,1133.03,57.9148779547,2021-08-21,Larissa Alves,SC,5,cartao_credito,3,-27.45,-50.95
6773fa687b2a9017c132081c,Lava louças,eletrodomesticos,1365.27,72.9796461254,2021-08-21,Thiago Silva,GO,5,cartao_credito,3,-15.98,-49.86
6773fa687b2a9017c132081d,Pandeiro,instrumentos musicais,53.2,3.1158658616,2021-08-21,João Souza,SP,5,cartao_debito,1,-22.19,-48.79
6773fa687b2a9017c132081e,Geladeira,eletrodomesticos,2795.92,149.1631055561,2021-08-21,Bruno Rodrigues,SP,5,cartao_credito,5,-22.19,-48.79
6773fa687b2a9017c132081f,Cadeira de escritório,moveis,536.84,28.8738917808,2021-08-21,Felipe Santos,SP,5,cartao_credito,1,-22.19,-48.79
6773fa687b2a9017c1320820,TV Led UHD 4K,eletronicos,3555.39,190.0008336021,2021-08-21,Juliana Costa,RJ,4,cartao_credito,6,-22.25,-42.66
6773fa687b2a9017c1320821,Sofá retrátil,moveis,915.19,49.0198910512,2022-08-21,Bruno Rodrigues,SP,5,cartao_credito,2,-22.19,-48.79
6773fa687b2a9017c1320822,Celular Plus X42,eletronicos,2763.97,144.7575264288,2022-08-21,Lucas Oliveira,SP,2,cartao_credito,1,-22.19,-48.79
6773fa687b2a9017c1320823,Secadora de roupas,eletrodomesticos,1094.97,59.1922735632,2022-08-21,Thiago Silva,SP,5,cartao_credito,12,-22.19,-48.79
6773fa687b2a9017c1320824,Ciência de dados com python,livros,62.56,0.0,2022-08-21,Beatriz Moraes,SP,4,cartao_credito,8,-22.19,-48.79
6773fa687b2a9017c1320825,Smartwatch,eletronicos,249.54,14.6863696295,2022-08-21,Larissa Alves,SC,5,cartao_credito,1,-27.45,-50.95
6773fa687b2a9017c1320826,Smart TV,eletronicos,1865.14,99.6018707181,2022-08-21,Isabella Pereira,RJ,5,cartao_credito,1,-22.25,-42.66
6773fa687b2a9017c1320832,TV Led UHD 4K,eletronicos,2242.53,125.6499114511,2021-09-21,Larissa Alves,MA,5,boleto,1,-5.42,-45.44
6773fa687b2a9017c1320833,Faqueiro,utilidades domesticas,63.41,4.0634038877,2021-09-21,Rafael Costa,RJ,3,cartao_credito,1,-22.25,-42.66
6773fa687b2a9017c1320834,Celular ABXY,eletronicos,1572.45,81.312671002,2021-09-21,Isabella Pereira,RJ,5,cartao_credito,10,-22.25,-42.66
6773fa687b2a9017c1320835,Headset,eletronicos,102.15,5.7223061003,2021-09-21,Isabella Pereira,SP,4,cartao_credito,1,-22.19,-48.79
6773fa687b2a9017c1320836,Headset,eletronicos,69.77,10.0946569688,2021-09-21,Larissa Alves,SP,1,cartao_credito,3,-22.19,-48.79
6773fa687b2a9017c1320837,Smart TV,eletronicos,1836.6,98.6818399408,2021-09-21,Mariana Ferreira,SP,1,cartao_credito,10,-22.19,-48.79
6773fa687b2a9017c1320838,Cama box,moveis,436.23,20.8123742104,2021-09-21,Mariana Ferreira,TO,5,cartao_credito,1,-9.46,-48.26
6773fa687b2a9017c1320839,Cubo mágico 8x8,brinquedos,19.19,10.1161961337,2021-09-21,Felipe Santos,SP,3,cartao_credito,10,-22.19,-48.79
6773fa687b2a9017c132083a,Smartwatch,eletronicos,207.55,8.6358521722,2021-09-21,Thiago Silva,RS,5,boleto,1,-30.17,-53.5
6773fa687b2a9017c132083b,TV Led UHD 4K,eletronicos,3438.14,191.1482595802,2022-09-21,Juliana Costa,SC,3,cartao_credito,1,-27.45,-50.95
6773fa687b2a9017c132083c,Celular ABXY,eletronicos,1457.3,78.2838530039,2022-09-21,Lucas Oliveira,RJ,5,cartao_credito,1,-22.25,-42.66
6773fa687b2a9017c132083d,Lavadora de roupas,eletrodomesticos,1765.73,100.261745858,2022-09-21,Camila Ribeiro,SP,5,cartao_credito,1,-22.19,-48.79
6773fa687b2a9017c132083e,Violão,instrumentos musicais,274.75,12.2140500075,2022-09-21,Rafael Costa,SP,5,cartao_credito,5,-22.19,-48.79
6773fa687b2a9017c132083f,Dashboards com Power BI,livros,49.79,0.0,2022-09-21,Lucas Oliveira,SP,5,cupom,1,-22.19,-48.79
6773fa687b2a9017c1320840,Guitarra,instrumentos musicais,991.92,50.4011949706,2022-09-21,Mariana Ferreira,PE,4,cartao_credito,2,-8.38,-37.86
6773fa687b2a9017c1320841,Lavadora de roupas,eletrodomesticos,2046.59,106.5591995975,2022-09-21,Beatriz Moraes,SP,5,boleto,1,-22.19,-48.79
6773fa687b2a9017c1320842,Micro-ondas,eletrodomesticos,647.17,36.1126499036,2022-09-21,Bianca Santos,SP,4,boleto,1,-22.19,-48.79
6773fa687b2a9017c1320846,Tablet ABXY,eletronicos,2425.91,126.7568484498,2021-10-21,Lucas Oliveira,MG,4,boleto,1,-18.1,-44.38
6773fa687b2a9017c1320847,Headset,eletronicos,184.27,7.3962622078,2021-10-21,Mariana Ferreira,DF,1,cartao_credito,2,-15.83,-47.86
6773fa687b2a9017c1320848,Violão,instrumentos musicais,325.05,18.1963497934,2021-10-21,Pedro Gomes,SP,5,cartao_credito,18,-22.19,-48.79
6773fa687b2a9017c1320849,Celular ABXY,eletronicos,1028.95,55.0772688152,2021-10-21,João Souza,RJ,5,cartao_credito,1,-22.25,-42.66
6773fa687b2a9017c132084a,Bateria,instrumentos musicais,666.9,33.094857762,2021-10-21,Lucas Oliveira,SP,5,cartao_credito,3,-22.19,-48.79
6773fa687b2a9017c132084b,Jogo de copos,utilidades domesticas,39.12,2.9714374862,2021-10-21,Camila Ribeiro,BA,1,cartao_credito,3,-13.29,-41.71
6773fa687b2a9017c132084c,Cama king,moveis,1214.6,66.0729113394,2021-10-21,Rafael Costa,SP,5,boleto,1,-22.19,-48.79
6773fa687b2a9017c132084d,Bola de basquete,esporte e lazer,37.35,2.5150401257,2021-10-21,Juliana Costa,SP,5,cartao_credito,3,-22.19,-48.79
6773fa687b2a9017c132084e,Fogão,eletrodomesticos,1174.04,73.0202004928,2022-10-21,Camila Ribeiro,SP,4,boleto,1,-22.19,-48.79
6773fa687b2a9017c132084f,Dinossauro Rex,brinquedos,28.89,3.1910999395,2022-10-21,Mariana Ferreira,SP,5,cartao_credito,1,-22.19,-48.79
6773fa687b2a9017c1320850,Bola de basquete,esporte e lazer,62.12,3.8339681075,2022-10-21,Camila Ribeiro,RJ,2,cartao_credito,3,-22.25,-42.66
6773fa687b2a9017c1320851,Cadeira de escritório,moveis,315.03,14.358838829,2022-10-21,Beatriz Moraes,RJ,1,boleto,1,-22.25,-42.66
6773fa687b2a9017c1320852,Modelagem preditiva,livros,65.73,1.084363824,2022-10-21,Beatriz Moraes,MG,5,cartao_credito,10,-18.1,-44.38
6773fa687b2a9017c1320853,Dashboards com Power BI,livros,35.61,2.8359732029,2022-10-21,Bruno Rodrigues,SP,5,cartao_credito,1,-22.19,-48.79
6773fa687b2a9017c1320854,TV Led UHD 4K,eletronicos,2936.56,153.9474247084,2022-10-21,Bruno Rodrigues,SP,5,cupom,1,-22.19,-48.79
6773fa687b2a9017c1320855,Headset,eletronicos,215.52,12.0020566184,2022-10-21,Felipe Santos,SP,1,cartao_credito,1,-22.19,-48.79
6773fa687b2a9017c132085f,Sofá retrátil,moveis,983.5,49.9528553014,2021-11-21,Juliana Costa,BA,4,cartao_credito,1,-13.29,-41.71
6773fa687b2a9017c1320860,Cômoda,moveis,329.73,20.7209468618,2021-11-21,Larissa Alves,RN,5,cartao_credito,5,-5.81,-36.59
6773fa687b2a9017c1320861,Cubo mágico 8x8,brinquedos,13.9,0.0,2021-11-21,Bruno Rodrigues,SP,5,boleto,1,-22.19,-48.79
6773fa687b2a9017c1320862,Bicicleta,esporte e lazer,774.16,41.7527955393,2021-11-21,Mariana Ferreira,RJ,5,boleto,1,-22.25,-42.66
6773fa687b2a9017c1320863,Smart TV,eletronicos,2360.54,135.272597077,2021-11-21,Lucas Oliveira,BA,5,cartao_credito,8,-13.29,-41.71
6773fa687b2a9017c1320864,Iniciando em programação,livros,57.26,4.4480380854,2021-11-21,Mariana Ferreira,SP,5,boleto,1,-22.19,-48.79
6773fa687b2a9017c1320865,Ciência de dados com python,livros,57.04,0.0,2021-11-21,Lucas Oliveira,MG,5,cartao_credito,1,-18.1,-44.38
6773fa687b2a9017c1320866,Assistente virtual,eletronicos,303.76,13.7587452337,2022-11-21,Beatriz Moraes,SC,5,cartao_credito,5,-27.45,-50.95
6773fa687b2a9017c1320867,Mesa de centro,moveis,197.19,11.0260392624,2022-11-21,Bruno Rodrigues,SP,5,cartao_credito,4,-22.19,-48.79
6773fa687b2a9017c1320868,Iniciando em programação,livros,79.02,4.8945894265,2022-11-21,Mariana Ferreira,SP,4,cartao_credito,3,-22.19,-48.79
6773fa687b2a9017c1320869,Cama king,moveis,586.45,28.811137288,2022-11-21,Lucas Oliveira,SP,1,cartao_credito,10,-22.19,-48.79
6773fa687b2a9017c132086a,Bola de basquete,esporte e lazer,89.66,2.3585643329,2022-11-21,Bruno Rodrigues,PB,2,boleto,1,-7.28,-36.72
6773fa687b2a9017c132086b,Fone de ouvido,eletronicos,180.46,9.8920780122,2022-11-21,Bruno Rodrigues,SP,5,cartao_credito,1,-22.19,-48.79
6773fa687b2a9017c132086c,Ciência de dados com python,livros,76.68,4.6092443051,2022-11-21,Isabella Pereira,GO,5,cartao_credito,8,-15.98,-49.86
